Instance,Cluster,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
1086,#B15C7B,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
1002,#B15C7B,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0
1148,#B15C7B,0,0,0,1,1,1,1,1,0,0,0,1,0,1,2,1,0,0,0,0,0
1013,#B15C7B,0,1,0,0,2,0,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0
1150,#B15C7B,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
877,#B15C7B,0,2,0,1,1,2,0,1,0,0,0,1,0,1,1,0,2,1,0,0,0
1046,#B15C7B,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
997,#B15C7B,0,1,0,0,1,2,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0
874,#B15C7B,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0
1121,#B15C7B,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0
964,#B15C7B,0,0,0,0,1,0,1,1,0,0,0,2,0,0,1,1,1,1,0,0,0
1159,#B15C7B,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,2,1,1,0,0,0
910,#B15C7B,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1168,#B15C7B,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,2,0,0,0,0
952,#B15C7B,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
1044,#B15C7B,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0
890,#B15C7B,0,1,0,0,0,2,1,1,1,0,0,2,0,0,0,2,1,0,0,0,0
1014,#B15C7B,0,1,0,0,0,2,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0
1090,#B15C7B,0,2,1,0,0,0,1,1,2,0,0,2,0,0,0,1,2,1,0,0,0
1001,#B15C7B,0,1,0,0,0,0,1,2,1,0,1,0,0,0,1,1,2,0,0,0,0
892,#B15C7B,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2,1,0,0,0
1108,#B15C7B,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
1218,#A1585D,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,1,0,1,0
1591,#A1585D,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,2,1,0,1,0
1348,#A1585D,0,0,0,0,1,0,2,0,0,0,1,2,0,0,0,0,1,1,0,1,0
1195,#A1585D,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1594,#A1585D,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1310,#A1585D,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0
1099,#A1585D,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0
1505,#A1585D,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
1227,#A1585D,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1433,#A1585D,0,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
843,#A1585D,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
873,#A1585D,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
801,#A1585D,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
963,#A1585D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0
1334,#A1585D,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1536,#A1585D,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1080,#A1585D,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0
1484,#A1585D,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0
1519,#A1585D,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
1291,#A1585D,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1541,#A1585D,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,0,1,0
1232,#A1585D,0,2,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,2,0,1,0
1510,#A1585D,0,1,0,0,1,1,1,0,0,0,0,2,0,1,0,0,1,0,0,1,0
1597,#A1585D,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1266,#A1585D,0,1,0,0,1,2,1,0,0,0,1,1,1,0,0,0,2,1,0,1,0
1477,#A1585D,0,1,0,0,2,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,0
939,#A1585D,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0
1066,#A1585D,0,1,0,0,0,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0
1300,#A1585D,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1313,#A1585D,0,0,0,0,0,2,1,1,0,0,1,2,0,0,0,0,2,0,0,1,0
1301,#A1585D,0,1,0,0,1,2,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1338,#A1585D,0,1,0,0,0,2,1,2,0,0,0,1,0,0,0,0,1,1,0,1,0
965,#A1585D,0,1,0,0,1,2,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1147,#A1585D,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
955,#A1585D,0,1,0,0,1,1,1,1,1,0,0,2,0,1,0,0,1,1,0,1,0
1488,#A1585D,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,1,0
1249,#A1585D,0,1,0,0,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1492,#A1585D,0,0,0,0,0,2,1,0,1,0,1,2,0,0,0,0,2,0,0,1,0
1236,#A1585D,0,0,0,1,2,1,1,0,1,0,2,1,0,0,0,0,2,0,0,1,0
1202,#A1585D,0,2,0,1,1,1,1,0,2,0,0,1,0,0,0,0,1,0,0,1,0
1485,#A1585D,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
1482,#A1585D,0,1,0,1,1,2,1,1,2,0,0,1,0,1,0,0,0,1,0,1,0
909,#A1585D,0,0,0,1,0,0,1,0,1,0,1,2,0,1,0,0,1,0,0,1,0
1299,#A1585D,0,1,0,1,0,2,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
1489,#F31384,0,1,0,2,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0
938,#F31384,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1361,#F31384,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0
1548,#F31384,0,0,0,1,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
1317,#F31384,0,1,0,1,1,1,1,1,0,0,0,2,0,0,2,0,0,2,0,1,0
956,#F31384,0,1,0,1,1,0,1,1,0,0,0,2,0,1,1,0,2,0,0,1,0
1551,#F31384,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0
1113,#F31384,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0
1344,#F31384,0,2,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0
1456,#F31384,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,1,0
1325,#F31384,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0
1586,#F31384,0,1,0,0,1,0,0,1,0,0,0,2,0,0,1,0,2,1,0,1,0
1234,#F31384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0
1542,#F31384,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
879,#F31384,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1336,#F31384,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
1353,#F31384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1347,#F31384,0,0,0,1,0,0,2,1,0,0,0,2,1,0,1,0,2,1,0,1,0
1469,#F31384,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0,1,1,0,1,0
974,#F31384,0,0,0,1,1,2,0,1,0,0,0,1,1,0,0,0,1,2,0,1,0
1045,#F31384,0,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0
1409,#F31384,0,1,0,1,0,1,1,1,0,0,0,2,1,0,0,0,1,0,0,1,0
1165,#F31384,0,1,0,1,0,1,0,1,0,0,1,2,0,2,1,0,0,1,0,1,0
1504,#F31384,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,2,1,0,1,0
850,#F31384,0,1,0,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0
1007,#F31384,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0
816,#F31384,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1508,#F31384,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0
831,#F31384,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0
1307,#F31384,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1503,#F31384,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
935,#F31384,0,1,0,2,0,0,0,2,0,0,2,1,0,0,0,0,1,1,0,1,0
1351,#F31384,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0
1065,#F31384,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,2,0,0,1,0
1377,#F31384,0,2,0,1,0,0,1,0,0,0,1,2,0,0,0,2,2,0,0,1,0
1074,#F31384,0,1,0,1,1,1,1,2,0,0,0,1,0,1,0,1,1,0,0,1,0
1478,#F31384,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1585,#F31384,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0
1085,#F31384,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0
1008,#F31384,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1475,#F31384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1170,#F31384,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
1376,#F31384,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
1432,#F31384,0,2,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
1269,#F31384,0,0,0,0,1,2,1,0,0,0,0,1,0,2,0,1,1,2,0,1,0
1271,#F31384,0,2,0,0,0,1,1,0,0,0,1,1,1,2,0,1,0,0,0,1,0
1223,#F31384,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,1,0,1,0
927,#F31384,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
943,#F31384,0,2,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0
1295,#F31384,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0
1225,#F31384,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1561,#F31384,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,0,1,0
916,#F31384,0,1,0,0,0,1,2,1,0,0,0,2,0,0,0,1,2,0,0,1,0
1233,#F31384,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0
1305,#F31384,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0
1207,#F31384,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1095,#F31384,0,0,0,0,0,2,1,1,0,0,1,2,0,0,0,1,2,1,0,1,0
1596,#F31384,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1578,#F31384,0,0,0,0,1,1,2,1,0,0,1,1,0,1,0,1,2,0,0,1,0
985,#F31384,0,2,0,0,1,2,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0
1390,#F31384,0,2,0,1,2,2,1,0,0,0,1,1,0,0,0,1,2,0,0,1,0
1467,#F31384,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,1,1,0,0,1,0
1221,#F31384,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0
1245,#F31384,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0
1316,#F31384,0,0,0,1,0,1,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1410,#F31384,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0
1493,#F31384,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0
1281,#F31384,0,0,0,1,0,2,1,1,0,0,0,2,0,0,1,1,2,0,0,1,0
1470,#F31384,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0
1531,#F31384,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,2,2,0,0,1,0
1215,#F31384,0,0,0,0,1,0,2,0,0,0,0,2,0,0,2,1,1,1,0,1,0
1184,#F31384,0,2,0,0,0,2,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0
1382,#F31384,0,1,0,0,0,0,1,1,0,0,0,2,0,0,1,1,1,0,0,1,0
1276,#F31384,0,0,0,0,0,1,1,0,0,0,1,1,0,2,1,1,1,0,0,1,0
1566,#F31384,0,1,0,0,2,0,1,0,0,0,1,1,0,1,1,1,1,2,0,1,0
1434,#F31384,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,2,0,1,0
1514,#F31384,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,2,1,0,1,0
1309,#F31384,0,1,0,0,2,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0
1367,#F31384,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0
846,#F31384,0,1,0,0,0,1,0,2,0,0,0,1,0,1,1,1,0,0,0,1,0
1534,#F31384,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2,0,0,1,0
1284,#F31384,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0
902,#F31384,0,1,1,0,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1515,#F31384,0,1,1,0,1,1,1,1,0,0,1,2,1,0,1,1,1,1,0,1,0
1506,#F31384,0,1,0,1,1,0,0,2,0,0,0,0,1,1,2,1,2,0,0,1,0
1251,#F31384,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,2,0,0,1,0
1340,#F31384,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0
1462,#F31384,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
1430,#2C8C60,0,1,0,1,2,0,1,1,1,1,0,1,1,1,2,1,1,1,0,2,0
1250,#2C8C60,0,0,0,0,0,1,1,1,1,0,0,1,0,0,2,1,2,0,1,2,0
1153,#2C8C60,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1,1,2,0,0,2,0
1451,#2C8C60,0,0,0,1,2,2,0,0,1,0,1,0,0,0,2,1,0,0,0,2,0
1386,#2C8C60,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,1,1,2,0
1228,#2C8C60,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,2,0
1537,#2C8C60,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,2,0
1558,#2C8C60,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
1083,#2C8C60,0,1,0,0,1,2,1,1,2,0,1,2,0,1,0,1,0,1,0,2,0
1406,#2C8C60,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0
1400,#2C8C60,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,2,0
1273,#2C8C60,0,1,0,0,0,2,1,0,1,0,0,1,0,1,1,1,1,0,0,2,0
1379,#2C8C60,0,0,1,0,2,0,1,0,1,0,0,1,0,0,1,1,1,2,0,2,0
1237,#2C8C60,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,2,0
1262,#2C8C60,0,1,0,0,1,0,1,1,1,1,1,2,0,1,1,1,0,0,0,2,0
878,#2C8C60,0,2,0,1,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,2,0
1420,#2C8C60,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0
1253,#2C8C60,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,2,0
1418,#2C8C60,0,1,0,1,0,0,2,0,0,0,0,1,0,1,0,1,1,0,0,2,0
1424,#2C8C60,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0
1216,#2C8C60,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,2,0,2,0
1096,#2C8C60,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0
1210,#2C8C60,0,2,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0
1343,#2C8C60,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0
1005,#2C8C60,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,2,0
1200,#2C8C60,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,0,2,0
1517,#2C8C60,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0
1256,#2C8C60,0,0,0,0,0,1,0,1,0,1,1,1,0,0,2,1,0,1,0,2,0
1302,#2C8C60,0,2,0,0,2,0,1,0,0,1,0,1,0,0,1,1,1,0,0,2,0
1525,#2C8C60,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,0,2,0
1155,#2C8C60,0,1,0,1,0,0,0,2,0,2,0,1,0,0,1,1,1,1,0,2,0
1520,#2C8C60,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,2,0
838,#2C8C60,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,2,0,0,2,0
1401,#2C8C60,0,1,1,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,2,0
1442,#2C8C60,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,2,0
1431,#2C8C60,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,2,0
1048,#2C8C60,0,0,1,1,1,2,1,0,0,0,0,2,0,0,0,1,0,0,0,2,0
1595,#2C8C60,0,0,1,1,0,0,1,0,0,0,0,2,0,1,1,0,1,0,0,2,0
1579,#2C8C60,0,0,1,2,0,0,0,1,0,0,1,0,2,1,0,1,0,1,0,2,0
1486,#2C8C60,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0
1553,#2C8C60,0,1,1,0,1,0,1,1,0,0,1,1,0,2,2,1,1,1,0,2,0
1598,#2C8C60,0,0,1,2,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,2,0
1588,#2C8C60,0,0,1,1,0,1,1,0,0,0,1,2,0,0,1,1,2,2,0,2,0
1230,#2C8C60,0,1,1,0,0,1,2,0,0,0,0,2,0,0,1,1,2,1,0,2,0
1368,#2C8C60,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
1293,#2C8C60,0,2,0,1,0,1,0,0,0,0,2,0,0,1,1,0,1,0,0,2,0
1189,#2C8C60,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,1,0,0,2,0
1528,#2C8C60,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,0,2,0
1466,#2C8C60,0,1,0,0,0,0,2,0,0,0,0,2,1,1,1,1,2,0,0,2,0
1312,#2C8C60,0,1,0,0,0,1,1,1,0,0,0,2,0,1,0,1,2,1,1,2,0
1017,#2C8C60,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,2,0
1565,#2C8C60,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,0,2,0,1,2,0
234,#0705D4,0,1,0,0,1,1,1,1,0,0,1,2,1,0,1,0,2,1,2,0,1
398,#0705D4,0,0,0,0,1,0,1,0,0,0,2,2,1,0,1,0,0,0,2,0,1
272,#0705D4,0,1,0,1,0,1,1,1,0,0,1,2,1,0,0,0,1,1,2,0,1
69,#0705D4,0,1,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,2,2,0,1
760,#0705D4,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,1,1,0,2,0,1
115,#0705D4,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,2,0,1,2,0,1
286,#0705D4,0,0,0,2,1,0,1,0,0,0,0,1,1,0,1,0,1,0,2,0,1
435,#0705D4,0,1,1,0,0,1,1,1,0,0,0,0,1,2,0,1,0,1,2,0,1
328,#0705D4,0,0,0,0,0,1,1,1,0,0,1,2,1,0,0,1,2,1,2,0,1
336,#0705D4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,1,2,0,1
314,#0705D4,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,2,0,2,0,1
63,#0705D4,0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,2,0,1
363,#0705D4,0,1,1,0,0,2,0,0,0,0,1,1,1,1,0,1,2,0,2,0,1
316,#0705D4,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,0,1
383,#0705D4,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,2,0,1
57,#0705D4,0,0,1,0,1,0,0,0,0,0,1,1,1,0,2,1,1,0,2,0,1
78,#0705D4,0,0,1,0,2,1,2,1,0,1,1,1,1,0,0,0,1,0,2,0,1
368,#0705D4,0,0,2,0,2,0,1,0,0,1,0,1,1,0,0,1,0,0,2,0,1
220,#0705D4,0,1,2,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,2,0,1
237,#0705D4,0,0,0,0,2,0,1,1,0,0,1,1,1,0,1,1,1,1,2,0,1
59,#955827,0,1,1,2,1,0,2,1,0,0,0,2,0,1,1,0,1,0,2,0,1
204,#955827,1,1,0,1,1,1,1,0,0,0,0,2,0,1,1,1,1,1,2,0,1
549,#955827,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,1,2,2,0,1
11,#955827,0,0,0,0,1,2,0,0,0,1,0,2,0,0,1,1,1,0,2,0,1
50,#955827,0,2,0,0,1,1,0,0,0,0,0,2,0,0,1,2,1,0,2,0,1
384,#955827,0,1,0,0,1,0,1,0,0,0,0,2,0,1,1,0,0,1,2,0,1
41,#955827,0,1,0,0,1,1,1,1,0,0,1,2,0,0,1,0,1,1,2,0,1
96,#955827,0,1,0,0,1,1,0,0,0,0,0,2,0,1,1,0,1,0,2,0,1
266,#955827,0,1,1,0,1,1,0,1,0,0,0,2,0,0,1,0,1,0,2,0,1
274,#955827,0,0,0,1,0,2,0,0,0,0,1,2,0,0,1,0,1,0,2,0,1
370,#955827,0,1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0,1
21,#955827,0,1,0,1,0,0,2,0,0,0,1,2,0,1,1,0,0,1,2,0,1
226,#955827,0,0,0,1,0,2,0,0,0,0,1,2,0,1,1,1,0,2,2,0,1
277,#955827,0,0,0,1,0,1,1,0,0,0,0,2,0,1,1,0,2,1,2,0,1
129,#955827,0,1,0,0,0,2,0,2,0,0,1,2,0,1,0,0,1,1,2,0,1
199,#955827,1,0,0,0,0,1,1,2,0,0,1,2,0,1,0,1,0,1,2,0,1
387,#955827,0,0,0,0,0,0,2,2,0,0,1,2,0,1,1,1,1,1,2,0,1
227,#955827,0,2,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,1,2,0,1
392,#955827,0,2,0,0,0,0,1,1,0,0,1,2,0,0,1,0,1,0,2,0,1
394,#955827,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,2,0,1
1258,#BB42D6,1,0,2,1,0,0,2,0,1,1,0,0,0,0,0,1,0,0,1,2,0
1580,#BB42D6,1,0,1,1,0,1,0,2,0,1,1,0,0,1,0,1,1,1,0,2,0
1457,#440E36,1,1,0,0,0,0,1,0,1,0,1,1,0,2,1,0,0,1,1,1,0
844,#440E36,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
1583,#440E36,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,1,0,1,1,0
1479,#440E36,1,0,0,1,0,1,0,2,0,1,0,1,0,0,0,1,2,0,1,1,0
1162,#440E36,2,2,0,1,1,1,1,2,0,0,0,0,0,0,2,0,0,1,1,1,0
1404,#440E36,1,0,0,1,0,1,1,1,0,1,1,0,0,0,2,1,1,1,1,1,0
1468,#440E36,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,1,1,0
1391,#440E36,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1049,#440E36,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,1,0
1205,#440E36,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
1589,#440E36,1,0,0,0,1,0,2,1,0,0,0,1,1,0,1,2,0,1,1,1,0
1288,#440E36,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,2,2,1,1,0
1539,#440E36,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,1,1,0
1290,#440E36,1,0,1,0,1,2,0,1,1,0,1,1,0,1,1,1,0,2,1,1,0
1157,#440E36,1,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
1538,#440E36,1,1,0,0,2,0,0,0,1,0,1,1,0,0,1,0,1,2,0,1,0
1350,#440E36,1,1,1,0,1,2,0,1,1,0,1,2,0,1,1,1,1,1,0,1,0
1154,#440E36,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0
1544,#440E36,1,2,2,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1303,#440E36,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,2,0,1,1,0
1345,#440E36,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0
1021,#440E36,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,2,1,1,1,0
1495,#440E36,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,2,1,1,1,0
1261,#440E36,1,1,1,0,0,2,1,0,1,0,0,2,0,0,1,1,1,1,1,1,0
1060,#440E36,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,2,0,1,1,0
1328,#440E36,1,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,2,1,1,1,0
354,#440E36,1,1,2,0,1,1,1,0,1,1,1,2,0,1,0,0,1,0,2,0,1
1152,#440E36,1,1,2,0,0,1,2,1,1,1,0,1,0,0,1,2,0,1,0,1,0
