Instance,Cluster,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
492,#F29BC3,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,1,2,1,0,0,1
730,#F29BC3,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
497,#F29BC3,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
794,#F29BC3,0,1,0,1,1,1,2,1,0,0,0,1,0,0,0,0,2,0,1,0,1
731,#F29BC3,1,0,2,0,1,0,0,1,0,0,0,1,0,2,2,0,0,1,1,0,1
407,#F29BC3,0,0,0,1,1,0,2,1,0,0,1,0,0,1,2,0,1,0,0,0,1
493,#F29BC3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,1,0,1,0,1
526,#F29BC3,0,1,1,0,1,1,1,1,0,0,0,2,0,1,0,0,1,0,0,0,1
474,#F29BC3,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
560,#F29BC3,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
723,#F29BC3,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
453,#F29BC3,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,2,0,0,0,1
678,#F29BC3,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,1
457,#F29BC3,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
764,#F29BC3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
665,#F29BC3,0,2,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
748,#F29BC3,0,2,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1
544,#F29BC3,0,1,0,1,1,0,2,1,0,1,1,0,0,1,0,1,2,1,1,0,1
638,#F29BC3,0,1,0,1,1,2,0,2,0,0,1,1,0,1,0,1,2,0,1,0,1
727,#F29BC3,1,2,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
470,#F29BC3,0,1,1,0,1,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,1
610,#F29BC3,1,1,0,1,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1
680,#F29BC3,0,2,1,0,2,2,0,0,0,0,2,1,0,1,0,0,1,1,1,0,1
579,#F29BC3,0,0,0,1,2,0,1,0,0,0,2,1,0,1,0,0,1,0,1,0,1
445,#F29BC3,0,1,0,0,1,1,1,0,0,0,2,1,0,0,0,2,1,1,1,0,1
742,#F29BC3,0,1,1,0,1,0,0,2,0,0,2,0,0,1,0,2,1,0,0,0,1
691,#F29BC3,0,0,0,1,0,0,2,1,0,0,0,2,0,0,1,0,1,2,1,0,1
778,#F29BC3,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,2,1,0,1
775,#F29BC3,1,1,0,0,0,1,0,2,0,0,1,2,0,1,1,1,1,0,0,0,1
498,#F29BC3,1,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,1,1,0,0,1
735,#F29BC3,0,1,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,1
634,#F29BC3,0,1,0,0,0,0,2,0,0,0,0,2,1,0,1,0,2,1,0,0,1
499,#F29BC3,1,2,0,0,1,0,0,0,0,0,0,2,1,0,1,0,2,0,1,0,1
664,#F29BC3,1,1,0,0,1,0,0,2,0,0,0,2,1,1,1,0,2,1,0,0,1
613,#F29BC3,0,1,0,2,0,2,0,2,0,1,0,2,0,1,1,2,0,1,0,0,1
431,#F29BC3,1,1,0,1,0,0,0,1,0,0,1,2,0,1,1,2,2,1,1,0,1
523,#F29BC3,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,1,2,1,1,0,1
500,#F29BC3,0,1,1,0,0,1,1,0,0,0,0,2,0,1,1,2,1,1,1,0,1
679,#F29BC3,0,2,0,1,0,1,1,0,0,1,0,2,0,0,1,1,1,0,0,0,1
741,#F29BC3,1,1,1,1,0,1,1,0,0,1,1,2,0,1,1,1,1,0,1,0,1
653,#F29BC3,0,1,0,0,2,2,1,1,0,0,0,2,0,0,1,1,1,1,1,0,1
719,#F29BC3,0,1,0,1,1,1,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1
796,#F29BC3,0,2,0,0,1,1,0,0,0,0,0,2,0,1,1,0,1,1,1,0,1
437,#F29BC3,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,2,1,0,1
481,#F29BC3,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,0,1,0,1,0,1
682,#F29BC3,0,1,0,0,1,0,1,2,0,0,0,2,0,0,1,0,2,0,1,0,1
668,#F29BC3,1,1,0,0,1,0,1,0,0,0,1,2,0,0,1,0,2,0,0,0,1
789,#F29BC3,0,1,0,0,1,0,1,1,0,0,0,2,0,0,1,0,2,0,0,0,1
515,#F29BC3,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,1,1,0,0,0,1
687,#F29BC3,0,0,0,0,2,1,1,0,0,0,1,2,0,0,1,1,1,0,1,0,1
485,#F29BC3,0,1,0,0,1,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,1
529,#F29BC3,0,0,1,0,1,0,0,2,0,0,1,2,0,0,1,1,1,1,1,0,1
469,#F29BC3,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1
516,#F29BC3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1
734,#F29BC3,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,1,1,2,0,0,1
667,#F29BC3,0,2,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1
576,#F29BC3,0,2,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,1
715,#F29BC3,0,2,0,0,0,1,1,0,0,0,1,2,0,1,1,0,1,1,0,0,1
477,#F29BC3,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,2,0,0,1
476,#F29BC3,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1
509,#F29BC3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
555,#F29BC3,0,0,0,1,1,2,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1
729,#F29BC3,0,2,0,0,1,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
650,#F29BC3,0,1,0,0,1,1,1,2,0,0,0,1,0,0,1,1,0,1,1,0,1
750,#F29BC3,0,1,0,0,1,0,1,2,0,0,0,1,0,1,1,0,2,1,0,0,1
434,#F29BC3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,2,0,1,0,1
614,#F29BC3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,2,0,1,0,1
550,#F29BC3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
690,#F29BC3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
749,#F29BC3,0,1,1,0,1,2,2,1,0,0,1,1,0,0,1,0,1,0,0,0,1
501,#F29BC3,1,1,0,0,1,2,2,1,0,0,0,1,0,2,1,0,0,0,0,0,1
708,#F29BC3,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,2,0,1,0,1
400,#F29BC3,1,0,0,0,1,0,1,0,0,0,2,1,0,0,1,1,1,1,0,0,1
783,#F29BC3,1,2,0,2,1,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,1
513,#F29BC3,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
673,#F29BC3,1,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,1,2,0,0,1
629,#F29BC3,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,1,0,0,0,1
661,#F29BC3,0,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1
472,#F29BC3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
452,#F29BC3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1
785,#F29BC3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
548,#F29BC3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
672,#F29BC3,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1
402,#F29BC3,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1
784,#F29BC3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
506,#F29BC3,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,2,1,0,1
608,#F29BC3,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
630,#F29BC3,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
720,#F29BC3,0,1,0,1,0,2,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1
450,#F29BC3,0,2,0,2,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
571,#F29BC3,0,2,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,0,0,1
644,#F29BC3,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1
436,#F29BC3,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
692,#F29BC3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
602,#F29BC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
542,#F29BC3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
752,#F29BC3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
530,#F29BC3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,2,0,0,1
791,#F29BC3,0,0,1,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
460,#F29BC3,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1
799,#F29BC3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
459,#F29BC3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
517,#F29BC3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
684,#F29BC3,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
455,#F29BC3,0,1,0,1,0,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,1
554,#F29BC3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,2,1,1,1,0,1
625,#F29BC3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,1
677,#F29BC3,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,2,0,0,0,0,1
779,#F29BC3,0,1,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,1,0,1
756,#F29BC3,0,0,1,1,0,1,2,0,0,0,1,0,0,2,1,2,1,1,0,0,1
511,#F29BC3,0,1,0,0,0,1,2,0,0,0,1,1,0,1,1,0,2,1,0,0,1
605,#F29BC3,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1
541,#F29BC3,0,0,0,0,0,1,2,1,0,0,0,1,0,1,1,1,0,0,0,0,1
711,#F29BC3,0,0,1,0,0,1,2,1,0,0,0,1,0,1,1,1,2,0,1,0,1
422,#F29BC3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1
461,#F29BC3,0,1,0,1,0,1,1,2,0,0,0,1,0,0,1,1,2,0,0,0,1
621,#F29BC3,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
406,#F29BC3,0,2,0,1,0,1,0,2,0,0,1,0,0,0,1,0,2,0,0,0,1
689,#F29BC3,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,1,0,1
594,#F29BC3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1
757,#F29BC3,0,2,1,0,0,0,1,0,0,0,1,1,0,0,1,1,2,1,1,0,1
478,#F29BC3,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
700,#F29BC3,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,2,0,0,0,1
475,#F29BC3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1
683,#F29BC3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
619,#F29BC3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1
418,#F29BC3,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,2,1,0,0,1
491,#F29BC3,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,0,1
904,#10333C,0,2,0,0,0,2,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0
1183,#10333C,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
829,#10333C,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0
1073,#10333C,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1173,#10333C,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0
1122,#10333C,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
894,#10333C,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1038,#10333C,0,2,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
990,#10333C,0,0,0,0,1,1,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0
870,#10333C,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
1139,#10333C,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0
1070,#10333C,0,1,0,0,0,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0
1084,#10333C,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
1055,#10333C,0,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0
1069,#10333C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
914,#10333C,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
971,#10333C,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1164,#10333C,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
989,#10333C,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0
946,#10333C,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
949,#10333C,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
950,#10333C,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1142,#10333C,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
1015,#10333C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
835,#10333C,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
841,#10333C,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
998,#10333C,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
1131,#10333C,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
967,#10333C,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,2,0,0,0
804,#10333C,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
978,#10333C,0,2,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
1120,#10333C,0,1,0,1,1,1,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0
903,#10333C,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
992,#10333C,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1043,#10333C,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,#10333C,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
928,#10333C,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0
1058,#10333C,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1023,#10333C,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0
1146,#10333C,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0
1009,#10333C,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1109,#10333C,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0
973,#10333C,0,2,0,1,0,1,2,0,1,0,0,2,0,1,0,0,2,0,0,0,0
800,#10333C,0,1,0,1,0,1,1,0,1,0,2,2,0,1,0,0,1,1,0,0,0
806,#10333C,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0
932,#10333C,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,0
996,#10333C,0,1,0,2,0,1,1,0,2,1,1,1,0,0,0,0,2,0,0,0,0
872,#10333C,0,0,0,1,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0
951,#10333C,0,1,0,2,0,2,1,1,1,0,0,2,0,1,0,0,2,2,0,0,0
1087,#10333C,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1177,#10333C,0,1,0,0,0,0,2,2,1,1,0,1,1,0,1,0,1,1,0,0,0
896,#10333C,0,2,0,0,1,0,2,0,1,1,0,1,0,0,1,0,2,1,1,0,0
958,#10333C,0,1,0,0,0,1,2,0,1,0,0,1,0,0,1,0,2,1,1,0,0
1003,#10333C,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,2,1,1,0,0
1123,#10333C,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0
811,#10333C,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0
1019,#10333C,0,1,1,1,1,2,0,0,1,1,0,2,0,0,2,0,1,0,1,0,0
1022,#10333C,0,1,1,1,0,0,1,0,2,0,1,0,0,1,2,0,1,0,0,0,0
960,#10333C,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
966,#10333C,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0
1082,#10333C,0,1,0,2,0,1,1,2,1,0,0,2,0,0,1,0,1,1,0,0,0
1163,#10333C,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0
1012,#10333C,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1127,#10333C,0,0,1,0,2,0,0,1,0,0,0,1,0,1,2,0,1,1,0,0,0
884,#10333C,0,1,1,0,0,1,2,0,1,0,0,0,0,1,1,0,1,1,0,0,0
1079,#10333C,0,1,1,0,0,1,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0
840,#10333C,0,2,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0
942,#10333C,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0
1178,#10333C,0,1,0,0,0,0,0,1,2,0,2,1,0,0,2,0,1,0,0,0,0
898,#10333C,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1145,#10333C,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
817,#10333C,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
881,#10333C,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0
859,#10333C,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2,0,1,2,0,0,0
986,#10333C,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0
1026,#10333C,0,0,0,0,0,1,1,2,0,0,1,1,0,0,1,0,1,0,0,0,0
889,#10333C,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,1,0,0,0
1124,#10333C,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1182,#10333C,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
868,#10333C,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0,1,1,0,0,0
937,#10333C,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
812,#10333C,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
944,#10333C,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0
830,#10333C,0,0,1,1,1,2,1,0,1,0,0,1,0,2,0,1,2,0,0,0,0
137,#10333C,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,2,1,1
1091,#10333C,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
67,#10333C,0,0,0,0,1,1,1,0,1,0,1,2,0,1,0,2,1,2,2,1,1
82,#10333C,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,2,2,1,1
906,#10333C,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0
7,#10333C,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,1,2,0,2,1,1
64,#10333C,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1
72,#10333C,0,1,1,0,1,2,1,1,1,0,0,0,0,0,0,0,2,0,2,1,1
56,#10333C,0,2,0,0,1,2,0,1,1,0,1,0,0,0,1,1,1,1,2,1,1
192,#10333C,0,1,1,0,1,1,1,0,2,0,0,1,0,1,0,0,0,0,2,1,1
290,#10333C,0,1,0,0,1,0,1,2,1,0,0,1,0,0,0,0,1,1,2,2,1
1137,#10333C,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
900,#10333C,0,1,1,0,0,0,1,2,2,1,0,1,0,1,0,0,1,1,0,0,0
1144,#10333C,0,0,0,0,0,1,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0
823,#10333C,0,0,0,0,1,0,1,2,1,1,0,2,0,0,1,0,2,0,0,0,0
1089,#10333C,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
945,#10333C,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
848,#10333C,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0
961,#10333C,0,1,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0
1186,#10333C,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0
824,#10333C,0,1,1,0,1,2,0,1,2,0,1,0,0,0,0,0,1,2,0,0,0
808,#10333C,0,0,1,0,1,0,1,0,2,0,0,1,0,1,0,0,2,0,0,0,0
803,#10333C,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0
923,#10333C,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1176,#10333C,0,1,0,1,0,0,1,1,1,0,0,1,0,2,0,1,2,1,1,0,0
865,#10333C,0,0,0,1,0,0,2,1,0,0,0,1,1,1,2,1,1,1,1,0,0
1053,#10333C,0,0,0,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0
1076,#10333C,0,1,0,0,0,0,2,1,1,1,0,2,0,0,0,0,0,0,1,0,0
856,#10333C,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,1,1,0,0
1072,#10333C,0,2,0,1,0,0,2,0,0,0,0,2,0,0,0,1,1,0,1,0,0
815,#10333C,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0
858,#10333C,0,1,0,0,0,1,0,1,0,0,1,2,0,0,2,0,1,1,1,0,0
855,#10333C,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
860,#10333C,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
869,#10333C,0,0,0,1,0,2,1,2,1,1,1,0,0,0,1,1,0,0,1,0,0
1187,#10333C,0,1,0,2,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
866,#10333C,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0
1161,#10333C,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0
968,#10333C,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0
975,#10333C,0,0,0,0,1,0,2,2,0,0,0,0,0,1,1,1,1,0,1,0,0
983,#10333C,0,0,0,0,0,2,1,1,0,0,1,0,0,1,2,1,1,1,1,0,0
1102,#10333C,0,2,0,0,0,2,1,2,0,0,0,1,0,0,0,1,2,1,1,0,0
834,#10333C,0,2,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1185,#10333C,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0
1105,#10333C,0,1,0,2,0,0,1,1,0,0,2,0,0,0,1,1,1,0,0,0,0
1199,#10333C,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,2,1,1,0,0
882,#10333C,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
1118,#10333C,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
940,#10333C,0,0,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,0,1,0,0
1075,#10333C,0,1,0,0,1,1,1,1,0,0,0,0,1,1,2,1,2,0,1,0,0
851,#10333C,0,2,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0
826,#10333C,0,2,0,1,1,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1078,#10333C,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
1059,#10333C,0,1,1,0,0,0,2,0,0,0,1,2,0,1,0,1,1,0,1,0,0
1106,#10333C,0,1,1,0,0,2,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1174,#10333C,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0
907,#10333C,0,2,0,0,0,1,2,0,1,0,0,1,0,0,0,2,0,1,1,0,0
913,#10333C,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,2,1,0,0
1119,#10333C,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0
883,#10333C,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0
1100,#10333C,0,0,0,1,1,1,1,2,0,1,0,2,0,0,1,2,1,1,0,0,0
814,#10333C,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,2,1,0,0,0
1056,#10333C,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1133,#10333C,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
839,#10333C,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
