ClusterID: #42BC10
Instance Label,True Group,,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
219,Model_0,,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2,2,0,1
127,Model_0,,0,2,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,2,0,1
377,Model_0,,0,0,1,0,0,1,1,0,1,0,1,2,0,0,1,1,1,0,2,0,1
258,Model_0,,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,1,2,0,1
194,Model_0,,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,2,0,1
537,Model_1,,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,2,0,1
146,Model_0,,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,1,0,2,0,1
339,Model_0,,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,2,0,1
35,Model_0,,0,2,0,0,0,2,0,2,1,0,0,1,0,0,0,0,2,0,2,0,1
152,Model_0,,0,1,1,0,0,1,2,2,1,0,0,1,0,0,1,1,0,0,2,0,1
189,Model_0,,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,0,1
329,Model_0,,0,2,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,2,0,1
209,Model_0,,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,2,0,1
5,Model_0,,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,2,0,1
217,Model_0,,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,2,0,1
AT Sums:
M0P0,M1P0,N4,N0,N12,N9,N14,N17,N3,N13,N2,N1,N10,N15,N6,N5,N16,N7,N11,N8
44.12573274044484,42.154896676315154,14.98268971378662,14.736487273048292,14.059455971582974,10.15140183355398,8.975443183952029,8.228597673631334,8.05178229197193,7.248584099280702,6.675567939367896,5.9533614957712215,5.72805348108733,5.477508602792318,5.3405036929219545,4.718957854064064,4.263747309768556,4.2430976820948585,2.8782110114005306,2.35271375843386
True Group Composition:
Model_0,Model_1
0.9130434782608691,0.08695652173913043
True Class Composition:
1
0.9999999999999994

ClusterID: #542A34
Instance Label,True Group,,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
962,Model_0,,0,0,0,2,0,0,2,0,1,0,2,1,0,1,0,1,0,1,1,1,0
1444,Model_1,,0,1,0,1,1,1,2,0,1,0,1,1,0,1,0,0,2,1,1,1,0
1460,Model_1,,0,0,0,0,0,1,1,1,1,0,0,2,1,0,0,1,0,0,1,1,0
1549,Model_1,,0,1,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,1,1,0
1453,Model_1,,0,1,0,0,0,1,2,1,1,0,1,0,0,0,1,0,1,0,1,1,0
1576,Model_1,,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0
822,Model_0,,0,2,0,0,0,0,1,1,1,0,0,2,0,0,2,1,0,1,1,1,0
1574,Model_1,,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,1,0
1532,Model_1,,0,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,1,0
1587,Model_1,,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,1,1,0
1371,Model_1,,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0
1584,Model_1,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0
1412,Model_1,,0,0,0,0,0,0,2,2,2,1,1,1,0,1,0,1,1,0,1,1,0
925,Model_0,,0,1,0,0,1,0,1,2,1,0,1,0,0,1,1,0,1,1,1,1,0
1192,Model_0,,0,1,0,0,0,1,1,2,1,1,0,0,0,0,2,0,0,1,1,1,0
1264,Model_1,,0,1,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,0,1,1,0
1289,Model_1,,0,2,0,0,0,2,2,1,0,0,0,1,0,1,1,0,2,1,1,1,0
1374,Model_1,,0,0,0,0,0,2,2,1,0,0,1,1,0,0,0,1,2,0,1,1,0
1454,Model_1,,0,0,0,0,0,1,2,1,0,0,1,1,1,0,0,0,1,1,1,1,0
1335,Model_1,,0,1,0,0,1,1,1,2,0,0,2,1,0,0,0,0,1,0,1,1,0
1354,Model_1,,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0
1268,Model_1,,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0
1326,Model_1,,0,1,0,0,0,1,1,1,0,0,1,2,0,0,0,1,1,1,1,1,0
813,Model_0,,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,1,0
1333,Model_1,,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
1287,Model_1,,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0
1402,Model_1,,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0
880,Model_0,,0,0,0,0,1,0,2,0,0,0,2,1,0,0,0,1,1,0,1,1,0
1360,Model_1,,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0
1020,Model_0,,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0
1324,Model_1,,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2,1,1,1,1,1,0
941,Model_0,,0,1,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,0
1362,Model_1,,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,1,0
1464,Model_1,,0,2,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,1,1,1,0
1306,Model_1,,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,1,0
1499,Model_1,,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,1,2,1,1,1,0
1278,Model_1,,0,1,0,1,1,2,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0
1035,Model_0,,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
1294,Model_1,,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
922,Model_0,,0,2,0,1,0,2,2,0,0,0,0,1,0,0,1,1,0,0,1,1,0
1104,Model_0,,0,2,0,1,0,2,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0
1188,Model_0,,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1,0,1,1,0
972,Model_0,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0
1450,Model_1,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0
1582,Model_1,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,1,1,0
1190,Model_0,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
1543,Model_1,,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1355,Model_1,,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,2,0,1,1,0
1480,Model_1,,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,1,2,0,1,1,0
1378,Model_1,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1389,Model_1,,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0
1428,Model_1,,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0
1373,Model_1,,0,2,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0
1408,Model_1,,0,1,0,1,0,0,2,0,0,1,0,1,1,0,1,0,1,0,1,1,0
979,Model_0,,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,2,0,0,1,1,0
1435,Model_1,,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
1533,Model_1,,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0
1375,Model_1,,0,0,0,0,0,2,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0
1429,Model_1,,0,0,0,0,0,2,0,1,0,0,2,2,0,1,1,1,0,2,1,1,0
821,Model_0,,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0
930,Model_0,,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,2,1,1,0
1421,Model_1,,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0
1526,Model_1,,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0
853,Model_0,,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0
1530,Model_1,,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
1169,Model_0,,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0
1321,Model_1,,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0
1509,Model_1,,0,1,0,1,0,1,1,1,0,0,0,1,0,2,0,0,2,0,1,1,0
897,Model_0,,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,1,1,0
1167,Model_0,,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,2,1,1,1,0
934,Model_0,,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0
1396,Model_1,,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,1,1,1,0
1398,Model_1,,0,2,0,1,0,0,0,0,0,0,1,1,0,2,1,0,2,1,1,1,0
911,Model_0,,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1,1,0
1352,Model_1,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1,1,0
1329,Model_1,,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,1,0
1414,Model_1,,0,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,1,0
1208,Model_1,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,1,1,0
1272,Model_1,,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0
1138,Model_0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
1226,Model_1,,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0
1027,Model_0,,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0
837,Model_0,,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0
1319,Model_1,,0,1,0,0,0,1,0,2,0,0,0,2,1,0,0,0,1,1,1,1,0
1483,Model_1,,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0
1472,Model_1,,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,1,0,1,0
1570,Model_1,,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0
1181,Model_0,,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0
1384,Model_1,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
1337,Model_1,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
1000,Model_0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1563,Model_1,,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1315,Model_1,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1037,Model_0,,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,1,1,0
1283,Model_1,,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0
1369,Model_1,,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,2,1,1,0
802,Model_0,,0,0,1,0,0,0,0,1,1,1,1,2,0,0,1,0,2,0,1,1,0
1311,Model_1,,0,1,1,0,0,1,0,1,1,0,1,0,0,0,2,1,2,0,1,1,0
1575,Model_1,,0,1,1,2,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0
1497,Model_1,,0,2,1,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,1,1,0
861,Model_0,,0,1,2,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0
1254,Model_1,,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0
1573,Model_1,,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,2,2,0,1,1,0
1393,Model_1,,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2,1,1,0
1511,Model_1,,0,1,1,0,1,2,1,0,1,0,0,0,0,1,2,1,1,1,1,1,0
1487,Model_1,,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0
1111,Model_0,,0,0,1,1,0,2,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0
1452,Model_1,,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0
1052,Model_0,,0,0,1,0,0,1,1,0,0,1,0,2,0,1,1,0,0,0,1,1,0
1239,Model_1,,0,2,1,1,0,2,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0
1507,Model_1,,0,1,1,1,0,2,2,0,0,0,1,2,0,2,0,1,1,1,1,1,0
1562,Model_1,,0,0,1,0,1,2,2,1,0,0,1,0,0,1,0,1,0,1,1,1,0
1211,Model_1,,0,1,1,0,1,0,1,0,0,0,0,2,0,1,1,1,2,1,1,1,0
1500,Model_1,,0,2,1,0,1,0,2,0,0,0,0,1,0,1,0,0,2,1,1,1,0
915,Model_0,,0,0,1,0,1,1,1,1,0,0,0,2,0,1,1,0,1,0,1,1,0
1455,Model_1,,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0
1332,Model_1,,0,1,1,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
863,Model_0,,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0
1194,Model_0,,0,0,1,0,0,1,2,1,0,0,1,0,0,0,1,0,1,1,1,1,0
1521,Model_1,,0,1,1,1,0,2,1,0,0,0,0,1,0,0,1,2,0,0,1,1,0
1279,Model_1,,0,1,1,0,0,0,1,0,0,0,2,1,0,0,1,2,0,0,1,1,0
1413,Model_1,,0,1,1,0,1,2,1,0,0,0,2,1,0,0,0,1,1,1,1,1,0
1126,Model_0,,0,1,1,1,0,0,1,1,0,0,1,1,0,0,2,2,2,1,0,1,0
1175,Model_0,,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,1,0
1240,Model_1,,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0,1,1,0
1204,Model_1,,0,0,1,1,1,0,0,0,0,0,1,2,0,1,1,1,0,1,1,1,0
1599,Model_1,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0
1560,Model_1,,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0
1330,Model_1,,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
1235,Model_1,,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0
1255,Model_1,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
124,Model_0,,0,0,1,0,0,2,2,2,1,0,0,2,1,1,2,2,2,0,2,0,1
163,Model_0,,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,2,2,0,2,0,1
386,Model_0,,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,2,0,1
1527,Model_1,,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0
1267,Model_1,,0,0,1,2,0,0,1,1,1,1,0,0,1,0,2,0,1,1,0,1,0
1415,Model_1,,0,0,1,0,1,0,2,1,1,1,0,0,0,0,0,0,1,1,1,1,0
49,Model_0,,0,0,1,0,0,2,1,0,1,1,0,1,1,0,1,1,0,1,2,0,1
1132,Model_0,,0,2,1,0,1,1,2,1,1,1,2,1,1,0,0,1,2,0,0,1,0
AT Sums:
M1P0,M0P0,N0,N9,N8,N2,N13,N4,N12,N5,N7,N17,N15,N10,N16,N14,N6,N3,N11,N1
138.40194388019705,123.30876747414386,56.01310294259288,32.70720822266143,28.4558182906332,27.329173012660743,26.87068407378275,24.966449016699187,23.40001019073133,18.147364106862476,17.954200654937097,17.260793333700647,16.633883486271362,15.406772025623134,15.380768970635193,14.711442416945573,14.358073300077063,14.001311444048298,10.992959942274425,8.263459571311786
True Group Composition:
Model_1,Model_0
0.6906474820143879,0.30935251798561175
True Class Composition:
0,1
0.9712230215827314,0.02877697841726619

ClusterID: #2EC6A2
Instance Label,True Group,,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
825,Model_0,,1,2,0,1,0,2,1,2,0,0,0,1,0,1,0,1,2,1,0,1,0
849,Model_0,,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
1358,Model_1,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1097,Model_0,,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
1471,Model_1,,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,1,1,0,1,0
1540,Model_1,,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0
1557,Model_1,,1,1,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,1,0,1,0
1222,Model_1,,1,0,0,1,0,0,1,1,0,0,1,2,0,1,1,0,2,0,0,1,0
1443,Model_1,,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0
1217,Model_1,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0
1440,Model_1,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1238,Model_1,,1,1,1,2,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
1229,Model_1,,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
1243,Model_1,,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0
1513,Model_1,,1,0,0,1,1,0,2,1,1,0,0,1,0,0,1,1,2,1,0,2,0
1439,Model_1,,1,0,0,1,1,1,2,0,0,0,1,0,1,0,0,0,2,0,0,1,0
1093,Model_0,,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1327,Model_1,,2,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
857,Model_0,,1,0,0,1,0,1,1,2,0,0,0,1,0,2,0,0,2,0,0,1,0
1364,Model_1,,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,2,1,0,1,0
1341,Model_1,,1,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0
1395,Model_1,,1,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,2,1,0,1,0
1436,Model_1,,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0
1092,Model_0,,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1,1,0,2,0
1318,Model_1,,1,1,0,0,1,0,1,1,0,0,0,2,0,0,0,1,1,1,0,2,0
1407,Model_1,,1,1,0,1,0,0,2,1,0,0,1,2,0,0,2,1,2,0,0,2,0
1512,Model_1,,1,1,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,1,2,0
1071,Model_0,,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,2,0,0,2,0
1461,Model_1,,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,2,0
1244,Model_1,,2,0,1,0,2,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0
1363,Model_1,,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0
1459,Model_1,,1,1,1,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,1,0
1241,Model_1,,1,2,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
1501,Model_1,,1,0,1,0,0,2,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0
AT Sums:
M0P0,M1P0,N9,N8,N2,N12,N13,N15,N14,N10,N3,N17,N7,N11,N5,N4,N16,N6,N1,N0
33.46083696433543,30.746852967901415,11.113165153097382,8.643155544489899,7.8799899589291025,7.205245464301441,5.870519808444299,5.452453936306158,4.878501327284788,4.79117193068127,3.864632652240874,3.7788854449047586,3.7068533362626073,3.6396338384955036,3.5484284934622896,3.0974218960279494,2.9232952325647656,2.853468789816544,2.377105960430661,1.2259866411454612
True Group Composition:
Model_1,Model_0
0.7941176470588236,0.2058823529411765
True Class Composition:
0
1.0

ClusterID: #42B95B
Instance Label,True Group,,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
118,Model_0,,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,2,1,1
236,Model_0,,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,2,1,1
128,Model_0,,1,1,0,0,1,0,2,1,0,1,0,1,0,0,0,0,2,0,2,1,1
114,Model_0,,1,1,1,1,1,0,1,0,0,0,0,0,0,2,1,0,1,0,2,1,1
125,Model_0,,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,1
345,Model_0,,1,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,2,0,2,1,1
71,Model_0,,1,2,0,0,0,1,0,2,0,0,0,2,0,0,1,0,2,1,2,2,1
200,Model_0,,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
33,Model_0,,1,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,2,1,1
169,Model_0,,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,1,1
244,Model_0,,1,1,1,1,0,1,2,1,0,0,1,1,0,0,1,0,0,1,2,1,1
1135,Model_0,,1,0,0,0,2,0,0,0,1,0,0,2,0,0,1,1,1,1,0,0,0
836,Model_0,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0
901,Model_0,,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0
832,Model_0,,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0
987,Model_0,,1,1,0,0,1,0,0,1,0,0,1,1,0,2,1,1,1,1,0,0,0
920,Model_0,,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0
166,Model_0,,1,1,0,0,1,2,1,0,1,1,0,0,0,1,1,0,2,2,2,1,1
1030,Model_0,,1,1,1,0,0,0,1,0,1,1,0,2,0,1,0,1,1,1,0,0,0
970,Model_0,,1,1,0,0,1,2,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0
1006,Model_0,,1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
854,Model_0,,1,1,1,1,0,0,2,1,0,0,0,1,0,0,0,1,1,1,1,0,0
842,Model_0,,1,1,1,1,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
947,Model_0,,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
828,Model_0,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
948,Model_0,,2,0,0,1,1,0,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0
1018,Model_0,,1,1,0,1,0,2,0,2,0,0,1,0,0,1,1,1,1,1,0,0,0
862,Model_0,,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,1,0,0
871,Model_0,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0
1010,Model_0,,1,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1117,Model_0,,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1134,Model_0,,1,1,0,1,1,2,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0
988,Model_0,,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0
908,Model_0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0
1031,Model_0,,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1114,Model_0,,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0
AT Sums:
M0P0,N12,N8,N9,N2,N13,N14,N3,N5,N15,N4,N17,N7,N6,N10,N16,N1,N11,M1P0,N0
36.0,8.813331421916532,8.33002057004793,6.449825088215339,5.690376942958893,5.672108343439302,5.465570923740927,5.088943494939214,4.660990970321169,4.658823757870558,4.2166786596976795,4.179642224241363,3.9295691956208576,3.7869983332484796,3.6279303814718884,3.228739730148642,2.703294490385053,2.388760660801854,1.9856766131484165,1.8021101033916145
True Group Composition:
Model_0
1.0000000000000002
True Class Composition:
0,1
0.6666666666666669,0.3333333333333334

ClusterID: #70CB41
Instance Label,True Group,,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
691,Model_1,,0,0,0,1,0,0,2,1,0,0,0,2,0,0,1,0,1,2,1,0,1
778,Model_1,,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,2,1,0,1
775,Model_1,,1,1,0,0,0,1,0,2,0,0,1,2,0,1,1,1,1,0,0,0,1
498,Model_1,,1,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,1,1,0,0,1
735,Model_1,,0,1,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,1
634,Model_1,,0,1,0,0,0,0,2,0,0,0,0,2,1,0,1,0,2,1,0,0,1
499,Model_1,,1,2,0,0,1,0,0,0,0,0,0,2,1,0,1,0,2,0,1,0,1
664,Model_1,,1,1,0,0,1,0,0,2,0,0,0,2,1,1,1,0,2,1,0,0,1
613,Model_1,,0,1,0,2,0,2,0,2,0,1,0,2,0,1,1,2,0,1,0,0,1
431,Model_1,,1,1,0,1,0,0,0,1,0,0,1,2,0,1,1,2,2,1,1,0,1
523,Model_1,,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,1,2,1,1,0,1
500,Model_1,,0,1,1,0,0,1,1,0,0,0,0,2,0,1,1,2,1,1,1,0,1
679,Model_1,,0,2,0,1,0,1,1,0,0,1,0,2,0,0,1,1,1,0,0,0,1
741,Model_1,,1,1,1,1,0,1,1,0,0,1,1,2,0,1,1,1,1,0,1,0,1
653,Model_1,,0,1,0,0,2,2,1,1,0,0,0,2,0,0,1,1,1,1,1,0,1
719,Model_1,,0,1,0,1,1,1,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1
796,Model_1,,0,2,0,0,1,1,0,0,0,0,0,2,0,1,1,0,1,1,1,0,1
437,Model_1,,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,2,1,0,1
481,Model_1,,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,0,1,0,1,0,1
682,Model_1,,0,1,0,0,1,0,1,2,0,0,0,2,0,0,1,0,2,0,1,0,1
